NAME:,run_1_3.csv,,
EXPERIMENT TIME:,01/06/2023 08:51,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,159,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,0,0,0
0.1,-10.24,0.08,0.71
0.2,-10.55,0.24,0.12
0.3,-10.32,0.24,-0.24
0.4,-10.28,-0.12,-0.39
0.5,-10.24,0.59,-1.33
0.6,-10.59,1.53,-0.31
0.7,-10.08,1.37,-1.14
0.8,-10,0.47,-3.02
0.9,-12.55,0.82,-1.92
1,-14,1.37,0.55
1.1,-8.43,2.79,1.88
1.2,-15.22,5.18,-4.59
1.3,-20.01,7.57,5.1
1.4,-4,-4.24,-2.59
1.5,3.65,-5.18,-7.92
1.6,-6.94,-2.94,7.69
1.7,-14.47,-2.12,-4.98
1.8,-20.01,6.43,10.59
1.9,2.94,3.8,1.69
2,-5.69,-2.86,-0.27
2.1,-20.01,-6.94,0
2.2,2.2,-9.34,-3.06
2.3,-5.3,-2.2,-11.92
2.4,-15.02,2.12,-14.63
2.5,-17.85,3.57,7.02
2.6,-0.27,7.69,0.86
2.7,-19.26,8.59,-5.22
2.8,-16.87,2.31,-4.86
2.9,4.9,-6.75,-5.77
3,-11.06,9.3,13.22
3.1,-11.06,9.3,13.22
3.2,-11.06,9.3,13.22
3.3,-11.06,9.3,13.22
3.4,-11.06,9.3,13.22
3.5,-15.38,-10.67,6.12
3.6,-15.38,-10.67,6.12
3.7,-15.38,-10.67,6.12
3.8,-15.38,-10.67,6.12
3.9,-15.38,-10.67,6.12
4,-20.01,-9.53,6.12
4.1,-20.01,-9.53,6.12
4.2,-18.44,8.47,-6.94
4.3,-18.44,8.47,-6.94
4.4,4.16,-6.9,-4.71
4.5,-11.06,6.75,15.81
4.6,-20.01,-16.2,0.59
4.7,-20.01,6.51,3.41
4.8,3.41,3.69,8.08
4.9,-5.65,-1.84,4.24
5,-5.65,-1.84,4.24
5.1,-7.96,-0.27,-2.28
5.2,-7.96,-0.27,-2.28
5.3,-0.82,0.75,-10.47
5.4,-20.01,9.96,20.01
5.5,-0.63,5.45,2.47
5.6,-11.45,2.43,-4.31
5.7,-20.01,3.26,-6.2
5.8,1.22,-8.16,-2.47
5.9,-6.63,2.47,0.08
6,-6.63,2.47,0.08
6.1,-17.34,5.14,-10.98
6.2,-9.92,6.71,-0.43
6.3,-0.86,7.41,5.53
6.4,-20.01,8.2,-6.2
6.5,-12.67,-0.08,-3.53
6.6,2.9,-5.1,-4.98
6.7,-9.02,8.87,10.9
6.8,-5.53,-11.3,9.96
6.9,-20.01,6.47,6.2
7,-20.01,6.47,6.2
7.1,-4.67,-1.57,1.8
7.2,-20.01,1.41,-2.28
7.3,-7.41,-4.82,-1.37
7.4,-3.18,-2.94,1.41
7.5,-5.69,-1.88,-7.88
7.6,-7.69,3.88,-14.63
7.7,-7.69,3.88,-14.63
7.8,-19.73,-1.06,5.81
7.9,0.04,3.88,-2.39
8,-14.51,4.08,-3.49
8.1,-20.01,-2.94,-0.59
8.2,-3.02,-3.73,-1.06
8.3,-14.87,-1.06,-8.9
8.4,-10.16,4.08,-12.16
8.5,-2.04,4.71,-0.16
8.6,-2.04,4.71,-0.16
8.7,-14.79,-3.26,-5.92
8.8,-14.79,-3.26,-5.92
8.9,-14.79,-3.26,-5.92
9,-14.79,-3.26,-5.92
9.1,-14.79,-3.26,-5.92
9.2,-14.79,-3.26,-5.92
9.3,-3.33,-6.47,-1.1
9.4,-3.33,-6.47,-1.1
9.5,-3.33,-6.47,-1.1
9.6,-3.33,-6.47,-1.1
9.7,-3.33,-6.47,-1.1
9.8,-6.59,4.24,-1.1
9.9,-20.01,10.36,16.83
10,-20.01,10.36,16.83
10.1,-4.55,4,4.9
10.2,-19.81,7.41,-9.61
10.3,-19.81,7.41,-9.61
10.4,2.67,-5.73,-2.35
10.5,-4.86,-0.86,-1.77
10.6,-13.85,-3.96,-3.3
10.7,-20.01,1.33,-9.65
10.8,-4.55,5.22,-1.65
10.9,-2.2,3.18,2.51
11,-20.01,6.16,-2.75
11.1,-12,0.98,-4.98
11.2,2.67,-4,-6.79
11.3,-7.92,-12,-0.51
11.4,-20.01,11.26,14.98
11.5,2.24,2.51,8.16
11.6,-9.3,0.35,-3.26
11.7,-20.01,-1.37,-6.83
11.8,-2.31,-6.86,-2.2
11.9,-2.75,-2.08,-5.3
12,-10.67,0.35,-12.94
12.1,-16.75,1.96,-18.01
12.2,-14.2,0.55,8.63
12.3,-1.65,9.73,12.79
12.4,-20.01,11.41,-8.16
12.5,-14.79,3.73,-7.06
12.6,5.41,-5.41,-6.94
12.7,-12.12,7.92,9.38
12.8,-20.01,-17.18,7.49
12.9,-20.01,12.32,-10.59
13,-1.73,4.55,4.04
13.1,-2.12,4.98,2.94
13.2,-20.01,-4.51,13.1
13.3,-11.57,1.53,-5.06
13.4,0.31,-3.41,-5.02
13.5,-0.12,0.39,-9.45
13.6,-4.9,-4.31,-11.22
13.7,-20.01,10.83,20.01
13.8,-1.92,6.83,6.79
13.9,-7.1,-0.51,-0.98
14,-20.01,-10.12,1.96
14.1,-4.31,-7.34,-2.04
14.2,-2.82,0.94,-0.75
14.3,-20.01,-3.14,5.77
14.4,-20.01,0.63,-4.55
14.5,-10.87,3.88,6.83
14.6,-0.47,5.96,4.24
14.7,-20.01,12.04,-11.41
14.8,-20.01,12.04,-11.41
14.9,-20.01,12.04,-11.41
15,-12.28,4.47,-3.61
15.1,-12.28,4.47,-3.61
15.2,-12.28,4.47,-3.61
15.3,-12.28,4.47,-3.61
15.4,-12.28,4.47,-3.61
15.5,2,-8.39,-4.55
15.6,-4.94,-4.59,-1.06
15.7,-1.06,2.2,-12.67
15.8,-6.2,1.61,-17.1
15.9,-19.18,-2.28,6.71
16,-5.37,6.24,4
16.1,-9.89,7.45,-2.94
16.2,-20.01,-3.53,-3.69
16.3,-4.28,-5.84,-4.2
16.4,-5.45,-1.1,10.47
16.5,-11.41,-5.65,-4.86
16.6,-20.01,3.84,-6.12
16.7,-11.96,-1.77,8.24
16.8,-3.73,3.3,2.9
16.9,-20.01,2.59,-1.88
17,-17.34,7.34,-6.51
17.1,3.45,-8.59,-2.9
17.2,3.45,-8.59,-2.9
17.3,-20.01,-15.38,1.33
17.4,-20.01,4.43,-9.65
17.5,-5.84,5.06,2.39
17.6,-1.22,5.26,5.84
17.7,-20.01,3.69,4.12
17.8,-12.94,2.12,-3.57
17.9,-7.53,4.12,7.18
18,-9.34,-9.96,-0.82
18.1,-20.01,12.43,11.61
18.2,3.22,1.8,4.35
18.3,-5.61,0.27,3.1
18.4,-20.01,-12.16,0.35
18.5,-6.59,-5.06,-0.35
18.6,-3.57,0.98,-3.02
18.7,-7.65,-0.71,-20.01
18.8,-20.01,-0.2,-12.28
18.9,-14.36,2.94,1.96
19,-0.67,8.2,7.02
19.1,-20.01,11.77,-10.4
19.2,-16.2,4.71,-8.87
19.3,4.47,-8,-4.2
19.4,-12.08,7.45,14.2
19.5,-17.77,-16.08,13.49
19.6,-20.01,7.1,-4.67
19.7,-1.84,5.37,10.36
19.8,-4.31,1.73,2.55
19.9,-4.31,1.73,2.55
20,-10.51,-3.73,-2.98
20.1,5.3,-3.69,-7.73
20.2,1.22,-5.92,-12.55
20.3,-14,-0.55,-11.96
20.4,-15.65,2.04,2.98
20.5,-15.65,2.04,2.98
20.6,-15.65,2.04,2.98
20.7,-15.65,2.04,2.98
20.8,-20.01,7.92,-7.77
20.9,-20.01,7.92,-7.77
21,-20.01,7.92,-7.77
21.1,-20.01,7.92,-7.77
21.2,-20.01,7.92,-7.77
21.3,-13.77,1.65,-7.77
21.4,-13.77,1.65,-7.77
21.5,-13.77,1.65,-7.77
21.6,-13.77,1.65,-7.77
21.7,-13.77,1.65,-7.77
21.8,-20.01,-15.26,5.57
21.9,-20.01,-15.26,5.57
22,-20.01,-15.26,5.57
22.1,-20.01,-15.26,5.57
22.2,-20.01,-15.26,5.57
22.3,-20.01,-15.26,5.57
22.4,-20.01,-15.26,5.57
22.5,-20.01,-15.26,5.57
22.6,-20.01,-15.26,5.57
22.7,-20.01,-15.26,5.57
22.8,-20.01,6.71,7.22
22.9,-20.01,6.71,7.22
23,-20.01,6.71,7.22
23.1,-20.01,6.71,7.22
23.2,-20.01,6.71,7.22
23.3,-1.73,7.26,5.88
23.4,-1.73,7.26,5.88
23.5,-1.73,7.26,5.88
23.6,-1.73,7.26,5.88
23.7,2.35,-8.59,-1.65
23.8,2.35,-8.59,-1.65
23.9,-20.01,-4.71,-8.87
24,-20.01,-2.63,1.57
24.1,-15.53,-1.84,10.47
24.2,-2.2,4.2,0.43
24.3,-20.01,11.57,-9.22
24.4,-20.01,11.57,-9.22
24.5,-20.01,7.22,-5.92
24.6,0.04,-4.94,-1.14
24.7,-4.59,1.29,-2.43
24.8,-19.97,3.26,-8.79
24.9,-19.97,3.26,-8.79
25,-2,3.49,-0.55
25.1,-18.4,-0.75,-4.28
25.2,-18.4,-0.75,-4.28
25.3,4.43,-4.82,-3.37
25.4,4.43,-4.82,-3.37
25.5,-8.04,2.55,4.43
25.6,-20.01,2.35,-8.47
25.7,-20.01,2.35,-8.47
25.8,-13.06,4.86,2.67
25.9,-1.49,12.28,5.45
26,-20.01,0.78,-4.04
26.1,-17.14,5.18,-5.84
26.2,5.14,-7.96,-3.49
26.3,-9.49,6.39,8.83
26.4,-20.01,-8.55,5.65
26.5,-20.01,4.51,-5.37
26.6,-1.84,-4.31,10.87
26.7,-5.3,8.2,4.08
26.8,-20.01,-3.26,5.02
26.9,0.55,-3.37,-3.96
27,1.06,-2.98,-10.2
27.1,-10.87,-2.47,-12.87
27.2,-20.01,9.53,10.4
27.3,-3.1,6.47,0.35
27.4,-10.32,1.18,-5.02
27.5,-20.01,-1.61,-7.14
27.6,2.47,-6.9,-2.43
27.7,-6,-0.71,0.24
27.8,-12.12,-2.79,0.98
27.9,-20.01,-0.16,-11.53
28,-5.81,6.32,0.9
28.1,-3.1,5.92,4.59
28.2,-20.01,4,1.06
28.3,-16.59,4.86,-4.12
28.4,3.02,-4.79,-6.98
28.5,-12.32,7.92,9.69
28.6,-12.2,-7.37,-2.47
28.7,-12.2,-7.37,-2.47
28.8,-12.2,-7.37,-2.47
28.9,-12.2,-7.37,-2.47
29,-12.2,-7.37,-2.47
29.1,1.61,4.12,5.33
29.2,1.61,4.12,5.33
29.3,1.61,4.12,5.33
29.4,1.61,4.12,5.33
29.5,1.61,4.12,5.33
29.6,-6.98,1.61,-0.55
29.7,-6.98,1.61,-0.55
29.8,-6.98,1.61,-0.55
29.9,-6.98,1.61,-0.55
30,-6.98,1.61,-0.55
30.1,-7.26,-5.37,-0.55
30.2,-7.26,-5.37,-0.55
30.3,-7.26,-5.37,-0.55
30.4,-7.26,-5.37,-0.55
30.5,-10.24,-1.57,-2.98
30.6,-10.24,-1.57,-2.98
30.7,-10.24,-1.57,-2.98
30.8,-10.24,-1.57,-2.98
30.9,-10.24,-1.57,-2.98
31,2.86,-5.41,-2.98
31.1,2.86,-5.41,-2.98
31.2,2.86,-5.41,-2.98
31.3,2.86,-5.41,-2.98
31.4,-19.85,8.08,-5.65
31.5,-19.85,8.08,-5.65
31.6,-19.85,8.08,-5.65
31.7,-19.85,8.08,-5.65
31.8,-19.85,8.08,-5.65
31.9,6,-10,-6.24
32,-16.95,5.92,-5.3
32.1,-20.01,5.49,-6.08
32.2,1.88,-6.63,-2.28
32.3,-8.36,3.3,10.87
32.4,-18.71,-9.77,-16.63
32.5,-20.01,2.47,-0.94
32.6,-10.16,1.41,8.94
32.7,-2.75,1.26,-1.1
32.8,-2.75,1.26,-1.1
32.9,-19.93,5.88,-4.9
33,5.73,-8.36,-4.67
33.1,-7.18,1.22,4.2
33.2,-20.01,4.16,-11.34
33.3,-4.79,2.79,10.28
33.4,-0.63,3.3,2.82
33.5,-20.01,3.73,-3.49
33.6,-14.16,2.98,-3.53
33.7,1.53,-7.41,-6.55
33.8,-12.24,10.28,8.47
33.9,-10.16,-5.1,-9.41
34,-20.01,8.71,7.85
34.1,0.55,3.06,8.67
34.2,-7.22,1.53,-1.57
34.3,-20.01,-11.45,3.1
34.4,-6.47,-3.96,-0.35
