NAME:,run_4_3.csv,,
EXPERIMENT TIME:,01/06/2023 09:03,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,163,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,0,0,0
0.1,-9.92,1.73,3.26
0.2,-6.04,0.78,3.49
0.3,-10.04,2.63,-1.57
0.4,-14.59,0,0.55
0.5,-5.18,5.41,13.02
0.6,-5.18,5.41,13.02
0.7,-2.94,1.02,3.06
0.8,-20.01,0.94,1.69
0.9,-13.45,6.59,-5.06
1,4.08,-8.51,-2.28
1.1,-7.65,3.69,11.81
1.2,-19.22,-7.45,-9.61
1.3,-20.01,16.63,6.75
1.4,-1.41,2.16,6.79
1.5,-20.01,4.59,14.71
1.6,-20.01,4.59,14.71
1.7,-8.98,-3.65,-1.77
1.8,-1.65,-3.37,-4.98
1.9,-4.59,4.9,-11.69
2,-16.4,-3.65,-11.89
2.1,-13.53,10.9,-0.08
2.2,-0.82,3.61,3.8
2.3,-17.5,9.1,-8.79
2.4,-13.42,8.16,-9.73
2.5,4.2,-7.77,-2.08
2.6,-8.36,1.26,10.79
2.7,-20.01,-3.69,-13.81
2.8,-20.01,-3.69,-13.81
2.9,-20.01,-3.69,-13.81
3,-20.01,-3.69,-13.81
3.1,-20.01,-3.69,-13.81
3.2,-20.01,5.33,-12.28
3.3,-20.01,5.33,-12.28
3.4,-20.01,5.33,-12.28
3.5,-20.01,5.33,-12.28
3.6,-20.01,5.33,-12.28
3.7,-1.77,0.63,0.43
3.8,-1.77,0.63,0.43
3.9,-1.77,0.63,0.43
4,-1.77,0.63,0.43
4.1,-1.77,0.63,0.43
4.2,-20.01,4.2,2.67
4.3,-20.01,4.2,2.67
4.4,-20.01,4.2,2.67
4.5,-20.01,4.2,2.67
4.6,-20.01,4.2,2.67
4.7,-9.49,-0.71,2.67
4.8,-9.49,-0.71,2.67
4.9,-9.49,-0.71,2.67
5,-9.49,-0.71,2.67
5.1,-2.55,0.35,2.67
5.2,-2.55,0.35,2.67
5.3,-2.55,0.35,2.67
5.4,-2.55,0.35,2.67
5.5,-2.55,0.35,2.67
5.6,-15.69,7.88,8.79
5.7,-15.69,7.88,8.79
5.8,-15.69,7.88,8.79
5.9,-15.69,7.88,8.79
6,-15.69,7.88,8.79
6.1,-11.41,4,8.79
6.2,-2.2,-9.73,0.55
6.3,-10.94,5.22,8.59
6.4,-20.01,-3.26,-8.28
6.5,-18.12,3.06,-6.9
6.6,-7.77,4.86,5.26
6.7,-0.86,5.37,2.63
6.8,-20.01,15.3,-10.71
6.9,-15.77,3.53,-11.1
7,0.51,-7.92,-4.63
7.1,-3.88,1.41,2.98
7.2,-20.01,-1.57,1.96
7.3,-16.12,2.63,-6.67
7.4,-7.73,3.92,7.73
7.5,-0.24,3.96,-2.04
7.6,-20.01,13.42,-8.67
7.7,-14.63,-0.55,-6.9
7.8,-2.39,-7.14,-3.53
7.9,-3.73,0.31,-5.77
8,-3.73,-1.41,0.2
8.1,-17.14,2.75,-2.59
8.2,-5.65,8.32,5.02
8.3,-5.02,6.59,-3.02
8.4,-20.01,7.37,-7.1
8.5,-10.83,-2.31,-1.57
8.6,-10.83,-2.31,-1.57
8.7,-4.94,-0.86,-10.75
8.8,-16,3.65,-12.4
8.9,-16.67,4.12,7.1
9,-4.2,4.08,1.49
9.1,-12.36,5.69,-6.79
9.2,-17.26,9.06,-7.45
9.3,0.24,-6.86,-1.49
9.4,-12.47,-3.57,-8.12
9.5,-12.47,-3.57,-8.12
9.6,-11.73,6.24,3.41
9.7,-3.26,4.08,4.24
9.8,-20.01,9.1,-2.79
9.9,-14.67,6.47,-5.3
10,3.3,-8.04,-1.96
10.1,-11.18,8.51,10.36
10.2,-20.01,-0.35,-8.83
10.3,-20.01,-0.35,-8.83
10.4,-6.75,8.94,0.2
10.5,-0.27,4.9,3.49
10.6,-20.01,1.29,-1.33
10.7,-11.1,-0.82,-4.67
10.8,-0.39,-5.41,-3.26
10.9,-4.31,3.8,-15.18
11,-11.3,-4.47,-8
11.1,-11.3,-4.47,-8
11.2,-11.3,-4.47,-8
11.3,-11.3,-4.47,-8
11.4,-11.3,-4.47,-8
11.5,-19.06,6.47,-7.26
11.6,-19.06,6.47,-7.26
11.7,-19.06,6.47,-7.26
11.8,-19.06,6.47,-7.26
11.9,-19.06,6.47,-7.26
12,-3.53,10.47,6.43
12.1,-10.67,2.67,-3.33
12.2,-10.67,2.67,-3.33
12.3,-4.71,-6.51,-1.96
12.4,-4.71,-6.51,-1.96
12.5,-9.57,10.51,5.65
12.6,-19.65,1.84,-9.49
12.7,-8.28,7.37,3.73
12.8,-1.73,6,2.82
12.9,-1.73,6,2.82
13,-20.01,3.02,6.59
13.1,2.35,-6.98,-2.39
13.2,-4.82,5.49,5.84
13.3,-4.82,5.49,5.84
13.4,-6.35,9.53,6.83
13.5,-1.14,4.24,1.57
13.6,-1.14,4.24,1.57
13.7,-20.01,-5.14,-2.39
13.8,-0.27,-5.65,-2.9
13.9,-0.27,-5.65,-2.9
14,-4.24,0.94,-7.45
14.1,-20.01,9.22,1.61
14.2,-20.01,9.22,1.61
14.3,-4.08,4.35,-3.57
14.4,-4.08,4.35,-3.57
14.5,-20.01,-2.55,-0.55
14.6,-8.2,-1.8,-3.73
14.7,-1.8,-1.14,1.22
14.8,-2.47,-2.31,-11.1
14.9,-10.24,0.47,-15.49
15,-14.67,5.1,2.82
15.1,-4.28,4.08,2.75
15.2,-5.69,7.14,-5.3
15.3,-20.01,4.79,7.22
15.4,-10.08,-4.98,-1.88
15.5,-9.92,1.88,9.49
15.6,-2.2,-3.33,-4.35
15.7,-13.65,2.55,-8.28
15.8,-17.97,2.43,3.06
15.9,-6.39,9.77,3.49
16,-5.49,4.16,-4.28
16.1,-20.01,0.63,-0.78
16.2,-13.61,4.51,-6.67
16.3,0.78,-9.3,-1.02
16.4,-7.69,6.12,10.51
16.5,-16.75,0.43,-10.51
16.6,-20.01,9.49,2.2
16.7,-4,7.26,5.02
16.8,-2.51,4.59,-1.1
16.9,-20.01,-0.43,0.04
17,-20.01,-0.43,0.04
17.1,-20.01,-0.43,0.04
17.2,-20.01,-0.43,0.04
17.3,-10.04,-2.12,-3.02
17.4,-10.04,-2.12,-3.02
17.5,-10.04,-2.12,-3.02
17.6,-10.04,-2.12,-3.02
17.7,-20.01,13.1,-3.02
17.8,-4.2,0.39,2.35
17.9,-11.45,-4.59,1.41
18,-20.01,-0.24,-13.49
18.1,-7.06,9.81,2.55
18.2,-1.73,5.26,10.36
18.3,-20.01,11.73,-6.43
18.4,-14.4,6.98,-6.08
18.5,3.88,-7.49,-1.61
18.6,-12.12,11.92,11.14
18.7,-20.01,-8.67,-10.32
18.8,-20.01,3.77,-9.18
18.9,-1.45,10.24,8.24
19,-3.84,1.41,2
19.1,-20.01,3.14,-3.84
19.2,-7.77,-1.53,-3.06
19.3,-0.43,-4.04,-2.2
19.4,1.53,0.04,-11.45
19.5,-7.41,-5.81,-12.63
19.6,-20.01,10.28,6.59
19.7,-2.71,10.9,6.9
19.8,-7.22,0.47,-1.41
19.9,-20.01,-1.22,-4.12
20,-4.43,-7.26,-0.47
20.1,-6.71,4.71,5.02
20.2,-13.26,-3.18,-1.57
20.3,-20.01,-1.49,-14.83
20.4,-11.57,7.85,1.33
20.5,-0.55,7.61,2.9
20.6,-11.85,3.96,-4.31
20.7,-20.01,6.39,-7.18
20.8,-0.47,-6.71,0.16
20.9,-11.57,6.24,6.04
21,-14.59,-3.26,-0.24
21.1,-20.01,0.39,-9.85
21.2,-10.94,10.32,2.98
21.3,1.57,7.37,5.02
21.4,-14.55,6.16,-7.69
21.5,1.22,-7.73,-0.94
21.6,-7.92,4.98,5.92
21.7,-20.01,-5.1,11.06
21.8,-19.81,11.02,20.01
21.9,-7.81,4.12,11.34
22,-0.43,6.28,-0.47
22.1,-20.01,13.49,-8.75
22.2,-17.18,0.31,-5.65
22.3,0.04,-8.94,-3.57
22.4,-6,4,4.63
22.5,-6,4,4.63
22.6,-18.44,3.26,-8.36
22.7,-18.44,3.26,-8.36
22.8,-18.44,3.26,-8.36
22.9,-18.44,3.26,-8.36
23,-18.44,3.26,-8.36
23.1,-6.86,4.04,9.26
23.2,-6.86,4.04,9.26
23.3,-6.86,4.04,9.26
23.4,-6.86,4.04,9.26
23.5,-6.86,4.04,9.26
23.6,-16.12,1.96,9.26
23.7,-16.12,1.96,9.26
23.8,-15.97,2.67,-5.88
23.9,2.2,-7.73,-4
24,-2.94,-0.04,-0.86
24.1,-8.71,-2.82,-0.78
24.2,-17.1,5.84,0.98
24.3,-2.59,8.24,7.1
24.4,-2.59,8.24,7.1
24.5,-20.01,3.84,-7.85
24.6,-20.01,3.84,-7.85
24.7,-4.04,-3.14,-4.82
24.8,-5.22,0.51,-8.67
24.9,-15.38,-0.67,-15.06
25,-1.26,7.96,-0.27
25.1,-15.26,4.31,-6.63
25.2,-16.71,10.87,-9.96
25.3,-16.71,10.87,-9.96
25.4,-4.31,1.02,-1.8
25.5,-20.01,-6.86,-11.69
25.6,-19.5,1.18,-10.36
25.7,-4.16,9.96,2.86
25.8,0.2,5.22,3.06
25.9,-20.01,-3.84,1.29
26,-10.87,-1.1,-2.16
26.1,1.65,-5.22,-4.47
26.2,1.65,-5.22,-4.47
26.3,-15.02,-5.45,-9.18
26.4,-20.01,-4.47,20.01
26.5,-1.88,10.04,6.83
26.6,-9.73,1.49,-2.63
26.7,-20.01,6.28,-11.53
26.8,-3.22,-6.2,0.2
26.9,-4.86,1.18,0.78
27,-15.42,0.12,-1.61
27.1,-20.01,-0.75,-10
27.2,-20.01,-0.75,-10
27.3,-16,5.84,2.08
27.4,-1.57,7.85,-1.22
27.5,-9.45,1.92,-3.96
27.6,-20.01,1.69,-5.45
27.7,-5.57,0.59,2.71
27.8,-5.57,0.59,2.71
27.9,-19.65,8.67,-0.39
28,-14.12,3.33,6.28
28.1,-14.12,3.33,6.28
28.2,-2.79,9.77,5.41
28.3,-11.3,6.24,-11.77
28.4,-18.04,0.75,-8.08
28.5,-1.69,-4.98,-2.63
28.6,-1.69,-4.98,-2.63
28.7,-1.69,-4.98,-2.63
28.8,-6.28,4.35,5.57
28.9,-6.28,4.35,5.57
29,-6.28,4.35,5.57
29.1,-6.28,4.35,5.57
29.2,-6.28,4.35,5.57
29.3,-20.01,-0.71,-13.14
29.4,-20.01,-0.2,-9.77
29.5,-20.01,-0.2,-9.77
29.6,-4.9,5.61,2.9
29.7,-12.83,6,-9.02
29.8,-18.87,8.51,-10.98
29.9,-18.87,8.51,-10.98
30,-12.94,11.06,12.98
30.1,-12.94,11.06,12.98
30.2,-20.01,3.84,-11.14
30.3,-6.16,8.32,4.24
30.4,-6.16,8.32,4.24
30.5,-0.59,6.83,3.37
30.6,-10.32,2.24,-5.14
30.7,-10.32,2.24,-5.14
30.8,1.1,-6.24,-3.92
30.9,-9.06,-3.69,-13.96
31,-9.06,-3.69,-13.96
31.1,-18.16,7.49,19.81
31.2,-0.08,10.24,6.04
31.3,-7.81,0.63,-1.41
31.4,-20.01,-2.12,-4.35
31.5,-1.49,-1.88,-4.51
31.6,-1.49,-1.88,-4.51
31.7,-19.38,5.06,9.38
31.8,-20.01,-2.98,-11.65
31.9,-9.22,8.12,-4.04
32,0.59,9.49,5.26
32.1,-20.01,4.55,12.4
32.2,-14.63,11.14,-6.59
32.3,3.77,-9.69,-2.55
32.4,-8.87,7.34,8.24
32.5,-11.34,-1.73,-6.75
32.6,-19.1,3.65,-6.47
32.7,-3.33,7.61,3.49
32.8,-20.01,4.94,3.33
32.9,-9.89,-4.43,-2.08
33,-5.65,-3.37,7.37
33.1,-2.43,6.12,-11.92
33.2,-8.39,0.43,-11.96
33.3,-16.44,7.77,1.06
33.4,-2.24,5.14,0.82
33.5,-9.61,5.02,-9.18
33.6,-20.01,-0.31,-5.57
33.7,-1.65,-5.96,-0.63
33.8,-7.49,7.3,3.88
33.9,-15.06,-2.39,-7.57
34,-20.01,2.43,-9.61
34.1,-12.4,5.53,6.2
34.2,-2.82,4.79,1.41
34.3,-2.82,4.79,1.41
34.4,-2.82,4.79,1.41
34.5,-2.82,4.79,1.41
34.6,-2.82,4.79,1.41
34.7,-19.22,10.43,-6
34.8,-19.22,10.43,-6
34.9,-19.22,10.43,-6
35,-19.22,10.43,-6
35.1,-19.22,10.43,-6
35.2,0.51,-9.26,-0.67
35.3,1.41,-9.22,-1.96
35.4,-6.47,6.67,7.88
35.5,-20.01,-9.69,-2.43
35.6,-20.01,4.75,-13.02
35.7,-3.69,7.88,9.14
35.8,0.16,3.69,6.55
35.9,-20.01,12.24,-1.33
36,-14.44,6.08,-4.75
36.1,4.86,-6.79,-4.63
36.2,-12.51,6.86,10.63
36.3,-18.91,-1.14,-1.92
36.4,-20.01,6.51,-13.89
36.5,-4.86,11.41,-0.16
36.6,-2.98,3.1,6.51
36.7,-11.89,1.1,-4.59
36.8,1.65,-5.77,-3.96
36.9,-17.3,16.71,-0.98
37,-18.2,-7.96,-9.22
37.1,-20.01,18.32,20.01
37.2,-0.39,10.63,3.22
37.3,-7.88,2.59,-8
37.4,-20.01,1.77,-7.37
37.5,2.82,-8.28,-0.82
37.6,-5.02,-0.55,-2.55
37.7,-18.91,-3.45,6.59
37.8,-20.01,0,-13.42
37.9,-10.04,9.14,-1.33
38,1.61,11.02,12.71
38.1,-20.01,9.02,11.96
38.2,-16.4,14,-2.2
38.3,1.96,-5.49,-3.14
38.4,-13.18,9.34,20.01
38.5,-19.1,-12.12,0.94
38.6,-20.01,4.9,-7.85
38.7,-0.16,6.94,4.24
38.8,-2.71,-1.73,2.51
38.9,-20.01,9.14,10.51
39,-12.12,-0.86,-4.39
39.1,-0.04,-4.86,-4.71
39.2,-0.04,-4.86,-4.71
39.3,-5.18,1.61,-14.2
39.4,-19.57,9.96,-7.73
39.5,-19.57,9.96,-7.73
39.6,-8.39,6.04,-7.53
39.7,-20.01,4.55,-9.85
39.8,-2.59,-8.08,-0.78
39.9,-4.31,-2.39,4.24
40,-20.01,-1.69,3.1
40.1,-20.01,5.22,-9.65
40.2,-20.01,5.22,-9.65
40.3,-20.01,5.22,-9.65
40.4,-20.01,5.22,-9.65
40.5,-20.01,5.22,-9.65
40.6,-10.79,6.79,5.53
40.7,-10.79,6.79,5.53
40.8,-10.79,6.79,5.53
40.9,-10.79,6.79,5.53
41,-16.63,8.32,5.53
41.1,-20.01,3.61,2.82
41.2,-13.96,5.14,-7.02
41.3,5.1,-9.26,-3.18
41.4,-9.92,4.59,5.96
41.5,-9.61,-2.47,-12.83
41.6,-20.01,17.26,20.01
41.7,-2.47,3.06,4.67
41.8,-3.18,2.98,-2.67
41.9,-20.01,-1.49,-1.33
42,-10.16,-0.39,-3.96
42.1,-10.16,-0.39,-3.96
42.2,-7.53,2.12,-7.53
42.3,-13.53,-2,-11.02
42.4,-17.5,5.96,1.37
42.5,-2.55,8.36,8.75
42.6,-3.37,1.84,-3.57
42.7,-20.01,0.04,-7.22
42.8,-3.61,-5.02,-0.2
42.9,-3.61,-5.02,-0.2
43,-6.79,1.49,-9.3
43.1,-15.49,-1.45,-10.71
43.2,-15.49,-1.45,-10.71
43.3,-1.84,8.55,4.16
43.4,-9.69,3.92,-7.49
43.5,-18.59,6.39,-10.4
43.6,1.8,-8.12,-0.98
43.7,-5.41,-0.04,-1.33
43.8,-13.85,-6.86,-4.08
43.9,-13.85,-6.86,-4.08
44,-20.01,4.08,-13.61
44.1,-3.57,3.88,1.33
44.2,-0.51,8.47,9.06
44.3,-17.02,8,-6.71
44.4,-17.02,8,-6.71
44.5,5.14,-9.18,-1.33
44.6,-10.9,8.51,2.28
44.7,-20.01,9.57,-6.59
44.8,-20.01,9.57,-6.59
44.9,-7.92,2,-5.69
45,-7.92,2,-5.69
45.1,-20.01,-1.57,-6.79
45.2,-8.43,6.79,7.73
45.3,-8.43,6.79,7.73
45.4,-14.51,6.04,-15.81
45.5,-12.71,11.61,7.3
45.6,-20.01,16.24,-11.06
45.7,-20.01,16.24,-11.06
45.8,-16.2,6.43,-9.65
45.9,2.31,-9.45,-0.71
46,2.31,-9.45,-0.71
46.1,2.31,-9.45,-0.71
46.2,2.31,-9.45,-0.71
46.3,-10.43,3.61,9.49
46.4,-10.43,3.61,9.49
46.5,-10.43,3.61,9.49
46.6,-10.43,3.61,9.49
46.7,-10.43,3.61,9.49
46.8,-5.57,7.3,8.75
46.9,-20.01,12.08,8.75
47,-20.01,8.67,-5.61
47.1,-5.3,3.33,9.41
47.2,-0.08,4.59,0.75
47.3,-20.01,13.73,-5.3
47.4,-17.3,0.39,-5.84
47.5,0.31,-8.28,-4.24
47.6,-4.75,0.08,-4.43
47.7,-8.08,-2.24,-13.53
47.8,-15.02,7.81,4.28
47.9,-2.43,8.67,6.28
48,-6.16,2.39,-5.33
48.1,-20.01,0.71,-8
48.2,-6.83,-6.83,-3.22
48.3,1.02,-7.85,0.63
48.4,-13.89,2.82,-9.65
48.5,-20.01,1.33,-10.98
48.6,-13.3,8.67,4.28
48.7,-2.75,6.98,3.1
48.8,-18.44,10.08,-12.16
48.9,-20.01,7.3,-10.08
49,0.24,-9.49,0.75
49.1,-7.06,1.02,5.49
49.2,-20.01,-3.33,-1.14
49.3,-5.18,8,6.75
49.4,-1.88,5.33,0.86
49.5,-20.01,-0.2,-2.67
49.6,-13.96,3.26,-7.02
49.7,4.98,-9.73,-2.12
49.8,-8.08,4.75,6.83
49.9,-9.22,-6.63,-11.69
50,-15.97,4.98,0.47
50.1,1.92,1.84,3.53
50.2,-4.08,1.92,-1.14
50.3,-20.01,-5.3,-0.2
50.4,-6.28,-1.61,-4.51
50.5,0.94,-4.43,-3.33
50.6,-11.89,0.67,-3.96
50.7,-19.77,0.94,-14.55
50.8,-9.77,7.53,1.49
50.9,-2.55,9.38,0.08
51,-18.16,11.26,-10.71
51.1,-18.48,10.43,-8.98
51.2,-0.2,-10.08,0.39
51.3,-13.18,12.04,15.65
51.4,-6.51,-5.06,-1.77
51.5,-20.01,3.41,-16.36
51.6,-5.57,4.67,9.1
51.7,-0.16,4.04,5.26
51.8,-0.16,4.04,5.26
51.9,-0.16,4.04,5.26
52,-0.16,4.04,5.26
52.1,-0.16,4.04,5.26
52.2,-20.01,12.71,1.41
52.3,-20.01,12.71,1.41
